plant,compound,emissions
erigeron_speciosus,"1-Pentene, 5-(2,2-dimethylcyclopropyl)-2-methyl-4-methylene-",21167.8
erigeron_speciosus,"Benzene, 2-ethenyl-1,3-dimethyl-",139307.2
eriogonum_subalpinum,.beta.-Bisabolene,185689.81818181815
eriogonum_subalpinum,.beta.-Ocimene,634053.8978115463
eriogonum_subalpinum,.beta.-Phellandrene,9006.686217008799
eriogonum_subalpinum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",253739.5963472452
eriogonum_subalpinum,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",17352.18181818182
eriogonum_subalpinum,(E)-4-Oxohex-2-enal,233265.9281713791
eriogonum_subalpinum,"(E)-4,8-Dimethylnona-1,3,7-triene",37504.818181818184
eriogonum_subalpinum,"[1,1'-Bicyclopentyl]-2-one",540728.5064935065
eriogonum_subalpinum,"1-Butanol, 2-methyl-, acetate",19001
eriogonum_subalpinum,"1-Butanol, 3-methyl-",81829.62461454462
eriogonum_subalpinum,"1-Butanol, 3-methyl-, acetate",107112.2007442694
eriogonum_subalpinum,"1-Decanol, 2-octyl-",107965.2077922078
eriogonum_subalpinum,"1-Dodecanol, 3,7,11-trimethyl-",17507.454545454544
eriogonum_subalpinum,"1-Heptanol, 2,4-diethyl-",8349.636363636364
eriogonum_subalpinum,1-Heptene,19110.909090909092
eriogonum_subalpinum,1-Hexadecanol,2189135.4545454546
eriogonum_subalpinum,"1-Hexene, 3,5-dimethyl-",11006.818181818182
eriogonum_subalpinum,1-Nonanol,104333.63636363635
eriogonum_subalpinum,1-Nonene,362976.5454545454
eriogonum_subalpinum,1-Pentanol,51944.666666666664
eriogonum_subalpinum,1-Penten-3-ol,139407.73523250944
eriogonum_subalpinum,1-Penten-3-one,15327.272727272728
eriogonum_subalpinum,"1-Pentene, 4-methyl-",2950.372578241431
eriogonum_subalpinum,1-Tetradecanol,391702.3636363637
eriogonum_subalpinum,"1,3-Octadiene",24361.727272727272
eriogonum_subalpinum,"1,7-Octadiene-3,6-diol, 2,6-dimethyl-",3458.4545454545455
eriogonum_subalpinum,"2-Butanone, 3-methyl-",42285.4375
eriogonum_subalpinum,"2-Butanone, 4-hydroxy-3-(hydroxymethyl)-3-methyl-",21003.454545454544
eriogonum_subalpinum,"2-Butenal, 3-methyl-",245396.24171914812
eriogonum_subalpinum,"2-Butenedioic acid (Z)-, monododecyl ester",4608.75
eriogonum_subalpinum,"2-Hexenal, (E)-",51172.81524926687
eriogonum_subalpinum,2-Nonene,102589.45454545454
eriogonum_subalpinum,"2-Oxepanone, 7-methyl-",29715.584415584417
eriogonum_subalpinum,"2-Pentanol, 3-chloro-4-methyl-, (R*,R*)-(.+/-.)-",75405.18181818182
eriogonum_subalpinum,"2-Pentanol, 4-methyl-",363811.8181818182
eriogonum_subalpinum,"2-Propanone, 1-hydroxy-",208669.0909090909
eriogonum_subalpinum,"2-Propenoic acid, 4-methylpentyl ester",14280
eriogonum_subalpinum,"2-Propenoic acid, 6-methylheptyl ester",30661.66001634537
eriogonum_subalpinum,"2-Propenoic acid, octyl ester",269037.63636363635
eriogonum_subalpinum,2-Tridecanone,307297.7272727273
eriogonum_subalpinum,"2-Undecanethiol, 2-methyl-",39767.68328445748
eriogonum_subalpinum,"2,2,6-Trimethyl-4H-1,3-dioxin-4-one",15620.454545454546
eriogonum_subalpinum,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",11635.90909090909
eriogonum_subalpinum,"2,4,6-Octatriene, 3,4-dimethyl-",5218.818181818182
eriogonum_subalpinum,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",13599
eriogonum_subalpinum,"2,6-Dimethyl-3,5,7-octatriene-2-ol, ,E,E-",12789.636363636364
eriogonum_subalpinum,"2,6-Octadien-1-ol, 2,7-dimethyl-",29431.29657228018
eriogonum_subalpinum,"2,6-Octadienal, 3,7-dimethyl-, (E)-",27304.909090909092
eriogonum_subalpinum,3-(Benzoylthio)-2-methylpropanoic acid,87912
eriogonum_subalpinum,"3-Buten-1-ol, 3-methyl-",19273.18181818182
eriogonum_subalpinum,3-Carene,51722.48641892217
eriogonum_subalpinum,"3-Cyclohexen-1-ol, 4-methyl-1-(1-methylethyl)-, (R)-",4065.108225108225
eriogonum_subalpinum,"3-Hexadecene, (Z)-",61705.72727272727
eriogonum_subalpinum,"3-Hexen-1-ol, (E)-",639591.5408585554
eriogonum_subalpinum,"3-Hexen-1-ol, acetate, (E)-",1817539.940779232
eriogonum_subalpinum,"3-Hexenoic acid, methyl ester, (Z)-",21399.272727272728
eriogonum_subalpinum,3-Pentanone,106618.27272727272
eriogonum_subalpinum,"4-Hexen-1-ol, (Z)-",1330985.818181818
eriogonum_subalpinum,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",64148.72727272727
eriogonum_subalpinum,"4-Pentenoic acid, 2-methyl-, 4-methyl-2-pentyl ester",44468.545454545456
eriogonum_subalpinum,"4,7,7-Trimethylbicyclo[4.1.0]hept-3-en-2-one",15360
eriogonum_subalpinum,"5-Octadecene, (E)-",20457.454545454544
eriogonum_subalpinum,"7-Heptadecene, 1-chloro-",37821.997019374074
eriogonum_subalpinum,"Acetic acid, 2-phenylethyl ester",165021.32467532466
eriogonum_subalpinum,"Acetic acid, hexyl ester",50545.378517316014
eriogonum_subalpinum,"Acetic acid, pentyl ester",37434.09090909091
eriogonum_subalpinum,"Acetic acid, phenylmethyl ester",82413.54545454546
eriogonum_subalpinum,Acetoin,23604.29089947599
eriogonum_subalpinum,Acetophenone,371010.2727272727
eriogonum_subalpinum,Anisole,65239.97835497835
eriogonum_subalpinum,"Benzene, [[(3,7-dimethyl-2,6-octadienyl)oxy]methyl]-, (E)-",48165.72727272727
eriogonum_subalpinum,"Benzene, 1,3-dichloro-",46245.27272727273
eriogonum_subalpinum,Benzyl isopentyl ether,87778.34431036969
eriogonum_subalpinum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",13760.486322772944
eriogonum_subalpinum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",40040.345752608046
eriogonum_subalpinum,"Borane, diethyl(decyloxy)-",12402.90909090909
eriogonum_subalpinum,"Butanal, 3-methyl-, oxime",50085
eriogonum_subalpinum,"Butane, 1-fluoro-",69093.15129080333
eriogonum_subalpinum,"Butane, 1,2-dichloro-2-methyl-",17555.363636363636
eriogonum_subalpinum,"Butanenitrile, 2-methyl-",124711.98295454546
eriogonum_subalpinum,"Butanenitrile, 3-methyl-",375972.0968614719
eriogonum_subalpinum,"Butanoic acid, 3-hexenyl ester, (Z)-",551721.9090909091
eriogonum_subalpinum,"Carbonic acid, hexadecyl prop-1-en-2-yl ester",43951.02639296188
eriogonum_subalpinum,"Carbonic acid, octyl prop-1-en-2-yl ester",105378.63636363635
eriogonum_subalpinum,"Carbonic acid, tetradecyl vinyl ester",534335.2727272727
eriogonum_subalpinum,Carveol,15777.670454545454
eriogonum_subalpinum,Caryophyllene,269965.7272727273
eriogonum_subalpinum,Caryophyllene oxide,44938.09090909091
eriogonum_subalpinum,cis-3-Hexenyl cis-3-hexenoate,50660.818181818184
eriogonum_subalpinum,cis-3-Hexenyl iso-butyrate,89082.58651026394
eriogonum_subalpinum,cis-3-Hexenyl-.alpha.-methylbutyrate,391199.9090909091
eriogonum_subalpinum,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",38206.750156242495
eriogonum_subalpinum,"Cyclopentane, 1,2-dimethyl-",43280.545454545456
eriogonum_subalpinum,"Cyclopentanone, 2-ethyl-",56662.13384429778
eriogonum_subalpinum,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",56480.72727272727
eriogonum_subalpinum,D-Limonene,492912.1744513199
eriogonum_subalpinum,"Decane, 2,8,8-trimethyl-",32243.460891303308
eriogonum_subalpinum,"Decane, 5-ethyl-5-methyl-",37056.36363636364
eriogonum_subalpinum,"Decanoic acid, silver(1+) salt",93570.32397709816
eriogonum_subalpinum,Eicosanoic acid,77486.81818181818
eriogonum_subalpinum,Eicosyl octyl ether,26909.272727272728
eriogonum_subalpinum,"Ethanol, 2-(hexyloxy)-",54858.114513725304
eriogonum_subalpinum,"Ethanone, 1-(3-cyclohexen-1-yl)-",32285.272727272728
eriogonum_subalpinum,"Formic acid, pentyl ester",39831.818181818184
eriogonum_subalpinum,"Furan, 2-methyl-",67899.90909090909
eriogonum_subalpinum,"Heptane, 2,2,3,3,5,6,6-heptamethyl-",62040.1788856305
eriogonum_subalpinum,"Heptane, 2,5-dimethyl-",74359.45454545454
eriogonum_subalpinum,"Heptane, 2,5,5-trimethyl-",6948.636363636364
eriogonum_subalpinum,"Hexadecane, 1-(ethenyloxy)-",54533.63636363636
eriogonum_subalpinum,"Hexane, 1-chloro-",142345.45454545456
eriogonum_subalpinum,"Hexane, 3,4-dimethyl-",13757.636363636364
eriogonum_subalpinum,Hexyl chloroformate,50054.57142857143
eriogonum_subalpinum,L-.alpha.-Terpineol,8174.978354978355
eriogonum_subalpinum,L-Lactic acid,106395.94428152492
eriogonum_subalpinum,Linalool,55581.07467532467
eriogonum_subalpinum,"Methoxyacetic acid, tetradecyl ester",300584
eriogonum_subalpinum,Methyl vinyl ketone,69035
eriogonum_subalpinum,Muramic acid,642198.9090909091
eriogonum_subalpinum,n-Nonylcyclohexane,82308.21311475411
eriogonum_subalpinum,n-Valeric acid cis-3-hexenyl ester,974106.0909090908
eriogonum_subalpinum,"Naphthalene, 1,2,3,4-tetrahydro-1,6-dimethyl-4-(1-methylethyl)-, (1S-cis)-",14775.827123695975
eriogonum_subalpinum,"Naphthalene, 2-methyl-",46104.54151242729
eriogonum_subalpinum,Octyl tetradecyl ether,18509.508196721315
eriogonum_subalpinum,"Oleyl alcohol, trifluoroacetate",625801.1193181818
eriogonum_subalpinum,"Oxetane, 2-propyl-",100943.54545454546
eriogonum_subalpinum,"phenol, 2-(1,1,3,3-tetramethylbutyl)-",43208.454545454544
eriogonum_subalpinum,Phenylethyl Alcohol,491750.7735651445
eriogonum_subalpinum,Prenol,116300.56277056276
eriogonum_subalpinum,"Propanal, 2-methyl-, oxime",16054.454545454546
eriogonum_subalpinum,"Propanedioic acid, (benzoylhydrazono)-, dimethyl ester",104485.90909090907
eriogonum_subalpinum,"Propanoic acid, 2,2-dimethyl-, 2-ethylhexyl ester",72009.72212874382
eriogonum_subalpinum,"Sulfurous acid, pentadecyl pentyl ester",129718.86587183308
eriogonum_subalpinum,"Sulfurous acid, pentyl undecyl ester",39671.36363636364
eriogonum_subalpinum,trans-.beta.-Ocimene,82129
eriogonum_subalpinum,"Tridecane, 2,5-dimethyl-",14058.413057064565
eriogonum_subalpinum,"Undecane, 2,10-dimethyl-",17161.18181818182
eriogonum_umbellatum,.alfa.-Copaene,520865.31402009726
eriogonum_umbellatum,.alpha.-Cubebene,156525.800531234
eriogonum_umbellatum,.beta.-Myrcene,348001.3467261905
eriogonum_umbellatum,.beta.-Ocimene,524957.9243951613
eriogonum_umbellatum,.beta.-Phellandrene,27031.592741935485
eriogonum_umbellatum,.gamma.-Terpinene,68087.3039874552
eriogonum_umbellatum,"(1R,2S,6S,7S,8S)-8-Isopropyl-1-methyl-3-methylenetricyclo[4.4.0.02,7]decane-rel-",209787.52232142855
eriogonum_umbellatum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",320292.70015681005
eriogonum_umbellatum,(E)-4-Oxohex-2-enal,228956.91397849465
eriogonum_umbellatum,"(E)-4,8-Dimethylnona-1,3,7-triene",253534.11178315413
eriogonum_umbellatum,"[1,1'-Bicyclopentyl]-2-one",423879.7627048131
eriogonum_umbellatum,"1-Butanol, 2-methyl-",4652809.75062404
eriogonum_umbellatum,"1-Butanol, 2-methyl-, acetate",828001.5485791091
eriogonum_umbellatum,"1-Butanol, 3-methyl-",301714.3548387097
eriogonum_umbellatum,"1-Butanol, 3-methyl-, acetate",441498.62607206864
eriogonum_umbellatum,1-Nonanol,92668.16666666669
eriogonum_umbellatum,1-Nonene,43285.46875
eriogonum_umbellatum,1-Penten-3-ol,148951.23439900155
eriogonum_umbellatum,1-Penten-3-one,30552.166666666668
eriogonum_umbellatum,"1-Propanol, 2-methyl-",68654.43055555555
eriogonum_umbellatum,"1,7-Octadien-3-one, 2-methyl-6-methylene-",19960.79365079365
eriogonum_umbellatum,"2-Butanone, 3-methyl-",66107.0238095238
eriogonum_umbellatum,"2-Butenal, 3-methyl-",1076062.8679435484
eriogonum_umbellatum,"2-Butenoic acid, 2-methyl-, methyl ester, (Z)-",68323.28125
eriogonum_umbellatum,"2-Hexenal, (E)-",173468.53891449052
eriogonum_umbellatum,"2-Oxepanone, 7-methyl-",485551.044546851
eriogonum_umbellatum,"2-Penten-1-ol, 4-methyl-",285920.81101190473
eriogonum_umbellatum,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",16383.90625
eriogonum_umbellatum,"2,6-Octadien-1-ol, 2,7-dimethyl-",300051.0803891449
eriogonum_umbellatum,3-Carene,93428.38709677418
eriogonum_umbellatum,"3-Hexen-1-ol, (E)-",273531.7741935484
eriogonum_umbellatum,"3-Hexen-1-ol, acetate, (E)-",2845657.692092294
eriogonum_umbellatum,"3-Hexenoic acid, methyl ester, (Z)-",174904.05174731184
eriogonum_umbellatum,"3-Methyl-3-buten-1-ol, acetate",79473.70967741936
eriogonum_umbellatum,3-Pentanone,105044.375
eriogonum_umbellatum,"4-Hexen-1-ol, (Z)-",144360.33333333334
eriogonum_umbellatum,7-Oxabicyclo[2.2.1]heptan-2-one,195898.1423611111
eriogonum_umbellatum,8-Octadecenal,36526.875
eriogonum_umbellatum,"Acetic acid, hexyl ester",101515.0745967742
eriogonum_umbellatum,"Acetic acid, pentyl ester",96186.01494495648
eriogonum_umbellatum,Acetoin,24320.677083333332
eriogonum_umbellatum,Anisole,23975.589237711218
eriogonum_umbellatum,Benzyl isopentyl ether,161013.7941628264
eriogonum_umbellatum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",35735.91525857655
eriogonum_umbellatum,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",29215.572916666664
eriogonum_umbellatum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",178653.90040962622
eriogonum_umbellatum,"Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-",9779.84126984127
eriogonum_umbellatum,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",160603.56006784434
eriogonum_umbellatum,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",188222.25806451615
eriogonum_umbellatum,"Butanenitrile, 2-methyl-",5562662.589285715
eriogonum_umbellatum,"Butanenitrile, 3-methyl-",10255400.931899644
eriogonum_umbellatum,"Butanoic acid, 2-methyl-, methyl ester",59906.40625
eriogonum_umbellatum,"Butanoic acid, 3-hexenyl ester, (Z)-",65303.21378968254
eriogonum_umbellatum,"Butyl aldoxime, 2-methyl-, syn-",1505228.8632872505
eriogonum_umbellatum,"Carbonic acid, hexyl prop-1-en-2-yl ester",162302.03020993344
eriogonum_umbellatum,Carveol,17141.5625
eriogonum_umbellatum,Caryophyllene,81524.49652777778
eriogonum_umbellatum,"cis-(-)-1,2-Epoxy-p-menth-8-ene",6062.539682539682
eriogonum_umbellatum,cis-3-Hexenyl iso-butyrate,4836.935483870969
eriogonum_umbellatum,cis-3-Hexenyl-.alpha.-methylbutyrate,26785
eriogonum_umbellatum,"Cyclohexanol, 1-methyl-4-(1-methylethyl)-",37710.18177163338
eriogonum_umbellatum,"Cyclooctene, 3-(1-methylethenyl)-",45889.84126984127
eriogonum_umbellatum,Cyclopentanol,135984.12698412698
eriogonum_umbellatum,"Cyclopentanone, 2-ethyl-",86821.75304019458
eriogonum_umbellatum,"Cyclopropane, 1,1-dimethyl-2-(3-methyl-1,3-butadienyl)-",83337.3886328725
eriogonum_umbellatum,D-Limonene,3550954.7983710957
eriogonum_umbellatum,"Decane, 5-ethyl-5-methyl-",27079.193548387106
eriogonum_umbellatum,Eucalyptol,446791.0664682539
eriogonum_umbellatum,"Formic acid, pentyl ester",651525.818452381
eriogonum_umbellatum,"Furan, 2-methyl-",22509.0625
eriogonum_umbellatum,"Hexane, 1-chloro-",151981.45161290324
eriogonum_umbellatum,Linalool,477944.6666186636
eriogonum_umbellatum,"Methoxyacetic acid, tetradecyl ester",54443.833333333336
eriogonum_umbellatum,n-Valeric acid cis-3-hexenyl ester,113861.3287250384
eriogonum_umbellatum,"Oxetane, 2,2-dimethyl-",106881.61290322582
eriogonum_umbellatum,"Pentane, 2-nitro-",1074811.9039618536
eriogonum_umbellatum,Prenol,825110.1920122888
eriogonum_umbellatum,"Propanal, 2-methyl-, oxime",38523.87096774194
eriogonum_umbellatum,"R-(-)-1,2-propanediol",19394.58669354839
eriogonum_umbellatum,"trans-p-Mentha-2,8-dienol",18963.75
eriogonum_umbellatum,"Tridecane, 2,5-dimethyl-",36793.30952380952
erythronium_grandiflorum,.beta.-Myrcene,929719.2688172044
erythronium_grandiflorum,.beta.-Ocimene,3082773.4814132103
erythronium_grandiflorum,.gamma.-Terpinene,1162657.6347158218
erythronium_grandiflorum,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",519129.3287250384
erythronium_grandiflorum,"(1S,2R,4R,7R)-4-Isopropyl-7-methyl-3,8-dioxatricyclo[5.1.0.02,4]octane",167950.7238095238
erythronium_grandiflorum,"(3E,5E)-2,6-Dimethylocta-3,5,7-trien-2-ol",115280.8
erythronium_grandiflorum,(E)-4-Oxohex-2-enal,28233.4
erythronium_grandiflorum,"[1,1'-Bicyclopentyl]-2-one",73540
erythronium_grandiflorum,1-Chloroeicosane,96488.6
erythronium_grandiflorum,"1-Decanol, 2-octyl-",12979
erythronium_grandiflorum,"1-Heptanol, 2,4-diethyl-",21008.083870967745
erythronium_grandiflorum,1-Hexadecanol,465463.6
erythronium_grandiflorum,1-Nonanol,637110
erythronium_grandiflorum,1-Nonene,340797.8380952381
erythronium_grandiflorum,1-Penten-3-ol,20686.793548387097
erythronium_grandiflorum,"1-Propanol, 2-methyl-",26951.6
erythronium_grandiflorum,"1,3,8-p-Menthatriene",41233.52380952381
erythronium_grandiflorum,"2-Butenal, 3-methyl-",202912.6
erythronium_grandiflorum,"2-Cyclohexen-1-ol, 1-methyl-4-(1-methylethenyl)-, trans-",74932.8
erythronium_grandiflorum,"2-Pentanol, 4-methyl-",692301.4
erythronium_grandiflorum,"2-Propenoic acid, octyl ester",145299.82857142857
erythronium_grandiflorum,"2-Undecene, 4,5-dimethyl-, [R*,S*-(Z)]-",60242.09523809523
erythronium_grandiflorum,"2,3-Butanedione",46526.28571428571
erythronium_grandiflorum,"2,4-Cycloheptadien-1-one, 2,6,6-trimethyl-",291995.81290322583
erythronium_grandiflorum,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",26624.4
erythronium_grandiflorum,"2,4,6-Octatriene, 3,4-dimethyl-",53804.06267281106
erythronium_grandiflorum,"2,6-Dimethyl-1,3,5,7-octatetraene, E,E-",117278.77142857145
erythronium_grandiflorum,"2,6-Octadien-1-ol, 2,7-dimethyl-",106860
erythronium_grandiflorum,"2(3H)-Furanone, dihydro-3-methylene-",1447245.6
erythronium_grandiflorum,"2H-Inden-2-one, 1,4,5,6,7,7a-hexahydro-7a-methyl-, (S)-",26661
erythronium_grandiflorum,3-Carene,2243287.6531490018
erythronium_grandiflorum,3-Methyl-2-(2-methyl-2-butenyl)-furan,26739.238095238095
erythronium_grandiflorum,"3,5-Dimethoxytoluene",1112517.6036866358
erythronium_grandiflorum,"Acetic acid, hexyl ester",20716.6
erythronium_grandiflorum,Acetoin,24307.127496159752
erythronium_grandiflorum,"Benzene, 1-methyl-3-(1-methylethyl)-",4104648.619047619
erythronium_grandiflorum,"Benzene, 1,2,3-trimethoxy-5-methyl-",127866.85714285712
erythronium_grandiflorum,Benzyl isopentyl ether,152967.4
erythronium_grandiflorum,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",26567.2
erythronium_grandiflorum,"Bicyclo[3.1.0]hex-2-ene, 2-methyl-5-(1-methylethyl)-",255570.63778801844
erythronium_grandiflorum,"Bicyclo[3.1.0]hexane, 4-methylene-1-(1-methylethyl)-",1081359.5867895545
erythronium_grandiflorum,"Bicyclo[3.1.1]heptan-3-ol, 6,6-dimethyl-2-methylene-",23667.809523809523
erythronium_grandiflorum,"Bicyclo[3.1.1]heptane, 6,6-dimethyl-2-methylene-, (1S)-",109740.4
erythronium_grandiflorum,"Bicyclo[3.3.0]oct-2-en-7-one, 6-methyl-",76798.4
erythronium_grandiflorum,"Bicyclo[7.2.0]undec-4-ene, 4,11,11-trimethyl-8-methylene-",43092.4
erythronium_grandiflorum,"Borane, diethyl(decyloxy)-",62302.6
erythronium_grandiflorum,"Butanedioic acid, 2,3-bis(acetyloxy)-, [R-(R*,R*)]-",31326.000000000007
erythronium_grandiflorum,"Butanenitrile, 3-methyl-",10943.047619047618
erythronium_grandiflorum,"Butanoic acid, 3-methyl-, ethyl ester",10808.761904761905
erythronium_grandiflorum,Carveol,34515.93548387097
erythronium_grandiflorum,"cis-(-)-1,2-Epoxy-p-menth-8-ene",7919.4
erythronium_grandiflorum,"Cyclooctene, 3-(1-methylethenyl)-",298340
erythronium_grandiflorum,"Cyclopentane, 1,2-dimethyl-",40275.2
erythronium_grandiflorum,"Cyclopentanone, 2-ethyl-",14058.94623655914
erythronium_grandiflorum,"Cyclopropane, 2-(1,1-dimethyl-2-propenyl)-1,1-dimethyl-",6703.047619047618
erythronium_grandiflorum,D-Carvone,239123.13333333333
erythronium_grandiflorum,D-Limonene,13501853.633179724
erythronium_grandiflorum,"Decane, 5-ethyl-5-methyl-",212545.32258064515
erythronium_grandiflorum,"Ethanone, 1-(methylenecyclopropyl)-",59633.31428571428
erythronium_grandiflorum,"Ethanone, 1-cyclopropyl-",45608.6
erythronium_grandiflorum,Eucalyptol,1425112.729953917
erythronium_grandiflorum,"Furan, 2-methyl-",241273.4095238095
erythronium_grandiflorum,"Hexane, 1-chloro-",74677.71428571429
erythronium_grandiflorum,"Hexane, 3-ethyl-3-methyl-",3733.354838709678
erythronium_grandiflorum,Hexyl octyl ether,5011.6
erythronium_grandiflorum,Lilac aldehyde B,299988.041781874
erythronium_grandiflorum,Linalool,42587.2
erythronium_grandiflorum,Myroxide,136591.2380952381
erythronium_grandiflorum,"Oleyl alcohol, trifluoroacetate",639848.4
erythronium_grandiflorum,"p-Mentha-1,5,8-triene",96415.20952380952
erythronium_grandiflorum,Pent-2-ynal,8114.516129032259
erythronium_grandiflorum,"Pentafluoropropionic acid, tetradecyl ester",144342.8
erythronium_grandiflorum,trans-.alpha.-Bergamotene,58043.80952380953
erythronium_grandiflorum,trans-Carveol,190968.4
erythronium_grandiflorum,trans-Geranylgeraniol,104603.4
erythronium_grandiflorum,"trans-p-mentha-1(7),8-dien-2-ol",182171.4
erythronium_grandiflorum,"trans-p-Mentha-2,8-dienol",235208.4
fragaria_virginiana,.alfa.-Copaene,19052.25
fragaria_virginiana,.beta.-Ocimene,166128.1
fragaria_virginiana,"(1R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",333511.3375
fragaria_virginiana,(E)-4-Oxohex-2-enal,42683.8
fragaria_virginiana,(Z)-Hex-3-enyl (E)-2-methylbut-2-enoate,67454
fragaria_virginiana,"[1,1'-Bicyclopentyl]-2-one",325722.0625
fragaria_virginiana,"1-Butanol, 3-methyl-",6786.6
fragaria_virginiana,"1-Heptanol, 2,4-diethyl-",54978.2
fragaria_virginiana,1-Nonanol,532382.2
fragaria_virginiana,1-Nonene,154532.6
fragaria_virginiana,1-Pentanol,80873.3
fragaria_virginiana,"1-Pentene, 4-methyl-",347600
fragaria_virginiana,"1,4,7,-Cycloundecatriene, 1,5,9,9-tetramethyl-, Z,Z,Z-",36325.4
fragaria_virginiana,"2-Butenal, 3-methyl-",131756.2
fragaria_virginiana,"2-Octene, (E)-",63817.6
fragaria_virginiana,"2-Oxepanone, 7-methyl-",98325.375
fragaria_virginiana,"2-Propenoic acid, octyl ester",127892
fragaria_virginiana,"2,3-Butanedione",101899.125
fragaria_virginiana,"2,4,6-Octatriene, 2,6-dimethyl-, (E,Z)-",18038.4375
fragaria_virginiana,"3-Hexen-1-ol, acetate, (E)-",1210270.325
fragaria_virginiana,"4-Hexen-1-ol, (Z)-",534606.8
fragaria_virginiana,"4-Hexen-1-ol, 2-ethenyl-2,5-dimethyl-",48878
fragaria_virginiana,"Acetic acid, hexyl ester",51614.9375
fragaria_virginiana,Acetoin,143695.95
fragaria_virginiana,"Bicyclo[2.2.1]heptane, 2,2-dimethyl-3-methylene-, (1S)-",28562.6
